id,X1,X2,X3,X4
15654,0,49.55038508,1,-1.246801488
15655,1,48.10215589,1,-0.535437706
15656,0,59.10147789,1,-0.528494467
15657,0,44.90260406,0,-0.68143346
15658,1,35.11536327,1,0.528846872
15659,1,55.76288398,0,0.834405158
15660,0,29.68708259,0,-1.365899089
15661,1,33.16131709,0,-0.366257887
15662,0,57.74028405,0,0.403686701
15663,0,48.94944141,1,-0.433350355
15664,1,44.54512021,1,1.265463637
15665,0,34.98458236,1,0.55426823
15666,1,47.26439278,0,1.244876816
15667,1,50.02383925,0,0.826091738
15668,1,41.55566617,1,-2.050881054
15669,0,46.14054663,0,-0.602382049
15670,1,46.71969944,1,0.256638369
15671,1,45.87548547,0,0.598464801
15672,1,50.1106461,1,0.802247648
15673,0,34.05911176,1,1.423750268
15674,0,66.95961232,1,0.280380523
15675,0,35.89862935,0,-0.796598058
15676,0,51.4255603,1,2.944445425
15677,0,43.25409699,1,-1.56672758
15678,1,51.11488428,1,0.582648428
15679,1,48.45297156,1,0.053149502
15680,1,55.67727751,0,-1.069375964
15681,0,48.58729134,1,-1.01597446
15682,1,31.51762731,0,0.925275779
15683,0,60.90484966,0,2.351501264
15684,0,58.83401788,1,2.710055434
15685,0,36.99396551,0,-1.459571454
15686,1,31.44594193,0,0.430533474
15687,0,64.92031265,1,0.788071426
15688,0,56.03088318,1,0.501444045
15689,0,54.33182842,1,-2.587714346
15690,0,40.7470352,1,-0.321501487
15691,1,38.64512246,0,0.620015979
15692,0,34.4720457,1,1.004196895
15693,1,39.92663487,1,-0.029818591
15694,1,36.72168503,1,-0.204436712
15695,1,43.74153099,1,-0.301240123
15696,0,36.46341005,0,-0.636130949
15697,0,44.21357981,0,0.960510279
15698,0,42.31860863,0,-2.480015505
15699,1,41.37804294,0,0.097810742
15700,0,51.79689491,1,-1.778276118
15701,1,30.16118585,1,0.667722726
15702,0,45.15158432,0,0.725783758
15703,0,36.19647515,0,-0.989574806
15704,0,46.72367992,0,0.796292404
15705,0,39.08641934,0,0.325107907
15706,0,42.0476327,1,-0.535933407
15707,1,46.42387112,0,0.607920861
15708,0,41.55312041,1,0.811691805
15709,1,43.58304867,1,-1.65217298
15710,1,40.31063386,1,0.315246564
15711,1,60.11602579,0,-1.517285623
15712,0,45.71226556,1,-0.874165972
15713,1,36.20777045,1,-0.882491364
15714,1,31.65644692,0,-0.738048231
15715,1,40.37928634,1,0.006074425
15716,1,44.45055892,0,-2.807350525
15717,0,48.58976649,1,0.318389807
15718,0,42.69835511,0,0.505398327
15719,0,42.48068191,0,0.235058543
15720,0,40.04849401,0,-0.046001765
15721,1,51.14623426,0,-0.531934247
15722,0,36.67039601,1,0.60828614
15723,1,49.93558001,0,0.579680467
15724,1,52.62513148,1,0.221095499
15725,0,34.46993636,1,0.386417058
15726,1,50.61224919,0,-0.202652198
15727,1,43.91585078,0,-1.114058104
15728,1,30.41064937,1,0.66170542
15729,1,35.2102053,1,-1.477916429
15730,1,40.69717374,1,0.743317704
15731,0,46.22292943,1,1.212551721
15732,0,54.51033123,0,-0.406152178
15733,1,53.24401585,1,-1.356784563
15734,1,53.03864247,1,-0.28742981
15735,0,34.23287023,1,-0.111143496
15736,0,40.43242268,0,-0.244355095
15737,1,48.70419535,1,-1.741728976
15738,0,52.6719319,1,0.199305929
15739,1,40.04847456,0,0.348958123
15740,1,33.93457802,1,-0.655995373
15741,1,46.46367913,1,0.283138434
15742,0,38.54808619,1,0.132275604
15743,0,43.50480554,1,-0.45198118
15744,0,54.30645752,1,-0.475765568
15745,1,61.86323178,0,1.663327252
15746,0,42.11503091,1,0.9184496
15747,0,39.91827831,1,0.651515926
15748,1,57.63868087,0,-0.060109516
15749,1,57.84526899,0,0.061514437
15750,0,49.28298288,1,0.002732816
15751,0,48.22837414,1,0.240802766
15752,1,50.06334427,1,0.22210468
15753,1,29.90065716,1,-1.024646913
15754,1,43.02388047,0,-0.669416772
15755,0,26.97462033,1,0.931570029
15756,0,39.0990035,0,0.589970214
15757,1,39.02672469,1,-0.477521605
15758,0,72.61785915,1,-0.587873193
15759,0,39.82155574,0,-0.040482174
15760,0,52.77091686,0,-1.346920244
15761,0,58.10085537,0,0.484557043
15762,0,42.79614573,1,-0.048360361
15763,1,45.29916655,1,0.435240833
15764,1,41.96190046,1,-0.449384868
15765,0,51.53445112,0,2.559298001
15766,0,44.81527644,0,0.593744621
15767,1,52.16147064,0,0.043220784
15768,0,35.65444928,1,-0.38869897
15769,0,34.12303247,1,-0.522769901
15770,1,51.47045219,0,-0.557431495
15771,1,40.06238904,1,-0.012543644
15772,1,37.31095572,0,-0.654355408
15773,1,37.74714601,1,2.272262809
15774,1,52.77311805,0,-0.756891045
15775,1,65.48113171,1,0.049940326
15776,0,29.44284534,1,-0.125097154
15777,1,55.04654973,1,-0.202121072
15778,0,32.44528766,0,0.51042247
15779,1,50.92350573,0,0.605306514
15780,1,44.82696821,1,-1.690318909
15781,1,41.77744688,0,0.745978736
15782,1,49.30424548,0,0.969197976
15783,0,42.6567836,1,-0.270753422
15784,1,41.56273868,0,-0.411325791
15785,0,37.26395431,1,0.554612463
15786,1,46.18166861,1,-1.795856168
15787,1,50.47601181,0,1.938742783
15788,1,41.55030628,0,-1.442260308
15789,1,38.14196242,0,-0.39889222
15790,1,72.98746527,0,1.436823004
15791,1,33.34047382,1,-1.341121902
15792,0,42.27714268,0,-0.056296563
15793,0,47.24379114,0,0.896899268
15794,1,60.85639867,1,-0.494557994
15795,0,37.57975869,0,-1.250143919
15796,1,37.70562869,0,0.416016001
15797,1,69.25088506,0,-0.104618144
15798,0,41.75784688,0,0.333781356
15799,1,53.74589305,0,0.788743468
15800,0,54.08596706,0,1.030455919
15801,1,65.48791436,0,0.749059009
15802,1,35.21296627,0,1.36565094
15803,0,47.52970213,1,-1.277110548
15804,1,31.06854876,0,-0.396475561
15805,0,44.42098007,1,0.89292652
15806,0,25.54211898,0,0.054022935
15807,1,40.77246935,1,-0.79973994
15808,1,58.52601594,0,-0.556102986
15809,1,51.60422546,0,-0.038146218
15810,0,45.49333956,0,1.597941969
15811,1,34.28468091,0,-0.46994113
15812,1,42.20368681,0,-0.985000005
15813,0,50.1180085,1,0.277712116
15814,0,50.16980525,0,-1.428053842
15815,0,38.50967711,0,0.154789136
15816,1,35.83626053,0,0.387687018
15817,0,51.00489036,0,1.287167749
15818,0,26.20283958,0,-0.039786852
15819,0,60.48676662,1,0.599316402
15820,1,42.02930552,1,0.189467101
15821,0,41.94144708,1,0.19295879
15822,0,69.57278298,1,1.096448232
15823,0,47.86322435,1,-0.706823491
15824,0,46.74858461,0,-0.9502932
15825,0,52.84591835,0,0.331730593
15826,1,34.80807371,0,0.813666875
15827,1,35.36810311,1,-0.869167248
15828,0,43.99042126,1,-0.103922896
15829,1,47.6205753,1,1.681606778
15830,0,40.83035329,1,-0.812534073
15831,1,67.17626332,1,0.620588258
15832,0,37.23498626,1,-0.493948348
15833,1,62.21718425,1,0.834558708
15834,0,54.0461773,0,0.068451772
15835,0,44.06528358,0,-1.607121747
15836,1,56.53675523,1,1.523629298
15837,0,44.17265168,0,0.474448128
15838,1,48.63126522,1,0.709581036
15839,0,43.46890637,0,-0.588904975
15840,1,55.75905835,1,1.127351941
15841,1,52.82908611,0,1.183707056
15842,1,40.79249376,1,-0.148384565
15843,1,36.10940273,1,1.205402008
15844,0,52.35139519,0,0.354509853
15845,0,45.05081262,1,-1.136731308
15846,1,32.57109007,1,-0.186963748
15847,0,56.22082495,0,-0.129401029
15848,0,46.15763538,1,0.562978288
15849,0,49.66446437,0,0.257492034
15850,1,37.59387971,0,1.138299054
15851,1,32.69834681,1,0.977628631
15852,1,48.3731713,1,-0.75700921
15853,0,47.36912023,1,-1.479874393
15854,1,40.5753949,1,0.301245424
15855,1,62.42274945,1,1.101932425
15856,1,38.02528881,1,0.248022131
15857,1,27.51033129,1,0.95099416
15858,0,41.76405385,1,0.856195767
15859,0,58.55409112,1,0.95848776
15860,0,48.90675016,0,-3.001366493
15861,0,49.99445361,1,-0.304829453
15862,0,39.99101898,1,0.710025203
15863,0,46.83151259,1,-1.232093136
15864,0,43.33323293,0,-0.386547773
15865,0,57.20223769,1,0.317963672
15866,0,41.57871951,1,-0.568115756
15867,0,45.32607992,1,-1.182294128
15868,1,38.58311864,0,-0.533941495
15869,0,40.57919744,1,1.220853124
15870,1,41.64551824,1,-0.396625268
15871,1,25.62776831,1,-0.816110695
15872,0,62.41324184,1,-0.607707153
15873,0,31.06002584,1,2.305230494
15874,1,43.12146831,1,-0.663074637
15875,1,44.53024796,0,0.046913872
15876,1,41.67355143,1,-1.587106417
15877,1,41.88019899,1,-0.881454887
15878,1,39.3183328,1,0.459287394
15879,1,38.99833221,1,-0.364170222
15880,1,43.40386957,1,-0.540800602
15881,0,47.27415555,1,-0.991547055
15882,1,31.1028038,0,-0.125202548
15883,1,49.61310906,0,-1.157734793
15884,1,47.57997747,0,1.21980369
15885,1,44.26419124,0,-0.491558298
15886,0,47.95030381,1,-0.420810946
15887,0,43.94204806,0,0.574748205
15888,0,64.47343504,0,-1.030020503
15889,1,51.34780121,1,-1.787143978
15890,1,38.54860767,1,0.576236292
15891,0,47.83095198,1,-1.447209451
15892,0,53.65957419,1,0.273117897
15893,1,64.41790445,1,2.706071068
15894,1,44.22736645,1,0.403575672
15895,0,49.43761441,1,0.404334641
15896,1,38.26696505,1,-1.327326035
15897,0,47.98933059,1,0.38164407
15898,0,44.15728231,1,-0.955682542
15899,0,58.60303598,0,0.581081504
15900,0,42.21941848,0,-2.474728542
15901,1,38.95664727,1,1.45190263
15902,0,41.31944816,1,0.671823887
15903,0,41.82513069,0,-0.478721859
15904,0,44.12808761,0,-0.023405067
15905,1,39.71289718,1,1.26764574
15906,0,37.72384959,0,-0.473745549
15907,1,39.36680276,1,-1.322461891
15908,0,44.482073,1,-0.206283964
15909,1,37.35013386,1,2.340583557
15910,0,65.62728368,0,1.119879525
15911,0,54.23671119,1,0.857625745
15912,1,41.66088494,1,-0.566708427
15913,0,55.32052404,0,0.955636372
15914,0,47.10886704,1,-0.238736967
15915,0,53.11887255,1,0.662791016
15916,0,49.16287717,1,-0.839030415
15917,0,42.62089265,1,2.368620672
15918,0,51.15783403,1,0.097642319
15919,0,37.74581745,0,0.325886677
15920,1,47.05418956,1,-0.957092526
15921,1,54.79124157,0,-0.104137389
15922,1,54.98126714,0,-2.146109906
15923,0,41.06976801,1,0.116753768
15924,1,39.24542382,0,0.503710897
15925,1,52.61047563,0,0.372002071
15926,0,50.37796662,0,0.509085907
15927,1,30.90547229,1,-0.46091907
15928,1,37.59730434,1,1.077865116
15929,1,38.62461215,1,0.692755589
15930,0,61.97422237,1,0.106217
15931,0,40.97518008,1,-0.548250639
15932,1,48.9039391,1,0.584314391
15933,1,49.77065523,1,0.169811126
15934,0,43.8975227,1,-1.109564878
15935,0,48.49964796,1,-0.130435398
15936,0,65.92208304,0,-2.122164953
15937,1,38.1875579,1,-2.202124969
15938,0,55.16957128,0,-0.91628053
15939,0,58.32854171,0,0.014772159
15940,1,42.41989456,1,-1.632926536
15941,0,54.67399217,0,0.800703589
15942,1,44.12071106,1,-0.457316645
15943,1,56.71231374,1,-0.770153386
15944,0,38.87324073,0,0.156449185
15945,0,53.64461228,0,-0.917461159
15946,0,42.01012932,1,-0.199069544
15947,0,49.40302405,0,1.110243038
15948,0,42.42739966,1,-1.275113494
15949,1,45.42135511,0,0.086767715
15950,1,51.34235475,1,-1.086195364
15951,1,63.14244699,0,0.375508089
15952,0,69.69438595,1,0.709304919
15953,0,43.4001364,1,1.900877541
15954,1,31.85754427,1,0.104967724
15955,0,38.53458791,1,-0.584940664
15956,1,36.177503,1,-0.733696484
15957,0,41.09618515,1,0.000865478
15958,0,40.17952542,1,-1.986424946
15959,0,57.82172813,0,-0.95599592
15960,1,44.74612655,0,-1.945696036
15961,0,40.45042319,0,-2.121797855
15962,0,32.52526202,0,-0.550175933
15963,1,49.61160343,1,0.772059046
15964,0,44.71919125,1,1.474714518
15965,0,62.47631202,1,-0.431541126
15966,1,38.77651386,1,-1.34147632
15967,1,49.565356,0,-0.021601116
15968,0,56.74250205,0,-1.528957327
15969,0,39.55323926,1,1.974711023
15970,1,41.13329677,1,0.065115406
15971,0,38.26202046,1,-1.468838844
15972,1,44.15888977,1,0.120205603
15973,0,58.65656229,1,2.089342466
15974,0,49.40901466,1,0.111935471
15975,0,52.06462901,1,-0.462431272
15976,0,44.79681059,0,-0.92924646
15977,0,61.55329601,1,-0.052669018
15978,0,55.95682992,1,-1.260994298
15979,0,35.97890057,0,0.409885709
15980,0,71.66748247,1,-0.079331952
15981,1,40.03415075,0,-1.997386936
15982,0,58.97051475,0,-0.414368311
15983,1,44.41856147,0,0.494810301
15984,1,40.1528798,1,-0.555801342
15985,0,34.21539368,1,-0.904415852
15986,0,45.8026835,0,-0.081663671
15987,1,50.87855603,0,-1.485061058
15988,0,44.99971083,1,1.416469051
15989,1,65.08294722,0,-0.476534356
15990,0,39.12422038,1,-0.517248077
15991,1,34.19177667,1,0.300627276
15992,0,47.74914122,1,0.074304633
15993,1,50.77775451,1,-0.978734368
15994,1,36.05911032,1,-0.253372742
15995,1,63.26344266,1,0.805840035
15996,0,47.57289446,0,-1.158063653
15997,1,44.7429401,1,-0.313548935
15998,0,43.43349046,0,0.401526458
15999,1,43.85132735,1,-1.021382319
16000,1,32.99487072,0,0.584759943
16001,1,53.10265638,0,0.592083173
16002,0,36.55396462,1,-0.154176008
16003,0,33.73147892,0,-1.269749304
16004,1,55.07042157,0,1.539185464
16005,1,29.27508798,1,-0.532784953
16006,1,51.27116417,1,1.493677958
16007,0,60.60221084,0,-1.230146773
16008,0,41.91635031,1,0.017957088
16009,0,52.02095748,1,0.612270939
16010,1,53.64734327,1,0.007349968
16011,0,34.30218216,1,-1.045222986
16012,1,48.26820113,1,0.672031844
16013,1,49.74745475,0,-1.029978526
16014,1,38.88524997,0,-2.169182443
16015,0,37.31876774,0,-1.109618087
16016,1,39.17023463,1,1.224975436
16017,1,44.50439893,1,0.748277546
16018,1,62.33045504,1,-0.948029781
16019,0,44.67346434,1,-0.177954476
16020,0,38.93522401,1,-3.046524425
16021,1,41.46340864,1,0.920417523
16022,0,52.94844447,0,0.153998056
16023,0,45.75904272,0,-0.009197283
16024,1,52.48064417,0,-0.029989791
16025,1,46.99909079,0,0.561933384
16026,1,43.15278711,1,-1.338084989
16027,1,38.67608306,0,0.436514571
16028,1,38.68878041,1,0.337838587
16029,1,62.45102156,1,-0.408238572
16030,0,46.17304248,1,-1.678362161
16031,1,62.92532958,1,-0.409951107
16032,1,60.64978364,0,-0.871926826
16033,1,43.55391519,1,0.913922349
16034,0,57.22275905,1,2.12813646
16035,1,41.31131639,1,-0.08553539
16036,0,44.94728892,0,-1.649820839
16037,0,57.96722315,1,-1.084658937
16038,0,31.25867904,1,-0.66534667
16039,0,53.44615784,1,-0.748055153
16040,0,48.36179942,1,1.741715236
16041,0,50.78509862,0,-0.618502629
16042,1,37.66724361,0,0.039968633
16043,1,44.51772635,1,1.629074811
16044,1,35.85333421,1,-1.840037993
16045,0,48.57191761,1,0.426544134
16046,0,56.97963143,1,0.816760823
16047,1,33.64715052,1,-1.509226459
16048,1,44.17612161,0,1.20099732
16049,0,43.02996461,1,0.511703311
16050,0,54.67431868,0,-0.867830279
16051,1,41.87498981,0,0.695964725
16052,1,51.1334016,1,-0.612018561
16053,1,56.31792315,0,-0.71856881
16054,1,43.92157533,1,-0.4270476
16055,1,52.75180178,0,-0.229471021
16056,1,39.70075037,1,-0.927349298
16057,1,35.44256341,1,0.42195848
16058,1,29.06846358,1,-0.409371439
16059,1,52.13401243,1,-1.160324263
16060,0,57.54073608,1,0.351278302
16061,1,48.19793482,1,0.421893113
16062,0,42.95247797,0,-0.874641576
16063,1,52.60425894,0,-0.724165013
16064,1,40.35341285,1,-0.924889089
16065,1,48.86990702,1,-0.995202649
16066,1,51.39850561,1,0.560561241
16067,1,68.18997115,1,0.723390207
16068,1,37.21741181,0,-0.914318634
16069,1,31.88015626,1,-0.947655593
16070,0,47.56254315,0,0.263667572
16071,0,33.35198411,1,1.225941188
16072,1,39.33318402,1,0.003290071
16073,0,40.45806842,1,-2.448441999
16074,0,59.98260669,0,-0.62466262
16075,1,39.8348938,1,3.294968612
16076,0,47.37922787,0,0.48182688
16077,1,60.76054404,1,0.796751891
16078,1,49.13811275,1,-0.493269153
16079,0,48.5120322,1,0.136302167
16080,0,31.7624844,1,-0.090422346
16081,0,36.55566365,0,-0.556704387
16082,1,43.60659157,1,0.199554824
16083,0,48.48534916,0,-0.269740785
16084,0,45.37185658,0,1.64758354
16085,0,42.96568863,1,1.964995536
16086,1,29.95696379,0,0.674792863
16087,0,56.59771395,1,0.558134432
16088,0,42.59340154,1,-0.008850185
16089,0,54.00716215,0,-0.638108138
16090,0,31.76480057,0,-0.520572241
16091,0,43.38644969,0,-1.146478169
16092,0,41.83464285,1,-1.31874004
16093,1,43.44436143,1,1.351416014
16094,0,49.81708455,0,0.209238296
16095,1,39.91816078,0,0.152001074
16096,1,39.32626002,1,-1.248246601
16097,1,33.61424728,0,-1.439153511
16098,0,45.93688734,0,0.647114024
16099,0,62.3780728,0,1.068130755
16100,1,42.47561506,0,0.935081007
16101,0,38.00141006,1,0.307596098
16102,1,46.95306728,1,-0.644133168
16103,1,40.29845869,0,0.152121676
16104,1,38.46763809,0,0.914777239
16105,1,48.79562569,1,1.022072806
16106,1,44.53367867,1,1.088800779
16107,0,42.48321435,1,0.791605424
16108,0,39.44188346,1,-0.66219034
16109,0,41.6565442,0,0.523194697
16110,0,56.70067036,0,1.088312623
16111,0,53.48448381,1,-0.229340259
16112,1,44.15171177,1,0.215167125
16113,0,34.48873215,1,-1.305483234
16114,1,37.63040389,0,-0.145116936
16115,1,39.91875828,0,0.024282664
16116,1,53.69337718,0,0.044251395
16117,0,44.4291832,0,-0.573488167
16118,1,47.61764848,0,-1.175696161
16119,1,42.56467343,1,-1.28822802
16120,0,45.01103327,0,-1.71333083
16121,0,32.68030566,0,-0.560219294
16122,0,36.9181456,1,-1.238035959
16123,1,34.45758579,0,1.540600504
16124,1,56.4325811,1,1.299816154
16125,1,41.03028347,0,0.245808168
16126,0,42.00222235,1,-0.23194873
16127,0,61.04278521,0,-1.637269623
16128,0,55.04911966,1,-2.259885374
16129,1,33.37122251,1,0.071161257
16130,0,50.34140315,0,1.398049017
16131,1,53.17648745,0,-1.180107954
16132,1,63.80558949,0,-1.259630073
16133,1,32.44224601,0,0.100253625
16134,0,47.35632919,1,-1.740060762
16135,0,39.29579739,0,-0.352107181
16136,1,35.60248602,0,-0.344873447
16137,1,48.62661838,1,-1.426304371
16138,0,43.88069755,0,-1.934778453
16139,0,55.86961336,0,-0.446055786
16140,1,56.53055293,1,0.287812089
16141,0,48.27146423,0,1.924679175
16142,1,50.13838649,0,0.049728811
16143,0,33.48164707,0,2.083008281
16144,1,49.68997478,0,-0.546490288
16145,0,61.303205,0,-2.061091869
16146,1,60.38760174,0,-0.395773114
16147,1,44.33150488,0,-1.800433193
16148,1,63.93101629,1,-0.390476935
16149,1,60.76702786,0,-0.83889068
16150,0,37.45125897,1,-1.544185761
16151,1,38.80783817,1,-1.731357024
16152,0,45.07265831,1,-0.085972291
16153,1,35.841338,1,0.623211539
16154,1,40.3613971,1,-0.21707969
16155,0,39.26321954,1,1.259322773
16156,1,52.57883971,0,-1.348444875
16157,0,47.26304243,1,-0.914346668
16158,0,64.95526406,0,1.107453629
16159,1,59.70263698,0,0.486681566
16160,1,33.52160659,1,-1.792496351
16161,1,51.64244046,0,0.934968434
16162,1,33.75213778,1,0.057008596
16163,1,51.27223083,1,0.706847728
16164,1,60.99534817,0,0.296479858
16165,0,61.85887713,1,-0.966689696
16166,1,40.52624904,0,0.42248401
16167,1,36.02388893,0,-1.278989182
16168,0,56.10055953,1,1.295591175
16169,0,47.58241065,1,1.562626387
16170,0,56.3510225,1,0.053323464
16171,0,41.34711389,1,-1.048671572
16172,1,34.21146071,1,-1.239426184
16173,0,36.1098663,0,1.446114556
16174,0,49.06300538,1,-0.504079382
16175,1,39.70298115,1,0.204809905
16176,1,31.77370308,1,-0.607829553
16177,0,53.77986511,1,-0.244374302
16178,0,46.58156631,1,-2.515789872
16179,1,49.1258046,1,1.136188753
16180,1,58.57260681,0,-0.062063715
16181,1,43.51080264,0,-0.819534356
16182,0,54.33721631,1,1.040595294
16183,0,34.85665495,1,0.123848059
16184,1,52.34452842,0,1.273125129
16185,1,27.50026055,1,-0.599724672
16186,0,41.88899732,0,0.327640983
16187,0,46.87591133,0,0.688228379
16188,0,55.52248276,1,-1.553584438
16189,0,31.81872482,0,-2.919388519
16190,1,46.44130305,0,-0.175297827
16191,1,39.72419016,0,-0.95939821
16192,1,51.42356822,0,-0.724346682
16193,1,45.98015911,0,0.571551234
16194,1,33.85230461,0,-2.581608452
16195,1,39.5354362,1,0.277095558
16196,1,53.55587834,1,1.13043456
16197,1,50.015268,0,-1.378431096
16198,0,39.64411241,1,0.410045138
16199,1,51.67578149,1,1.438946288
16200,1,51.2253856,1,-0.227697014
16201,0,37.21035173,0,0.603077658
16202,1,48.97226978,1,0.00742155
16203,0,45.49112194,1,-1.001971038
16204,0,50.58162372,0,-1.190340951
16205,1,44.6153999,1,1.491552826
16206,1,45.43395217,0,0.303113728
16207,0,40.02284573,1,0.218918084
16208,0,39.26878882,1,0.885202405
16209,1,28.84904921,0,0.082482617
16210,1,49.61799211,1,-0.315152743
16211,0,40.27540909,1,-0.098966282
16212,1,46.46356172,1,-0.792781118
16213,0,50.17827325,0,-0.454258414
16214,1,39.23292845,1,-1.059992179
16215,0,48.54782659,0,2.054446365
16216,1,38.28426611,0,0.534208172
16217,1,35.62835302,1,-1.012535776
16218,0,46.078851,0,-0.247436501
16219,1,35.79778036,1,-1.292428679
16220,1,49.06130196,1,0.527383241
16221,0,52.52632056,1,-1.041035689
16222,0,43.80379748,0,-0.368016325
16223,0,46.89603476,0,-2.766491196
16224,1,54.19594315,1,0.719138865
16225,1,33.97832756,1,-1.306562874
16226,0,38.53433717,1,0.046248151
16227,0,46.37470054,1,0.706099622
16228,0,43.11194102,1,-0.760388653
16229,0,36.78754091,0,0.389094928
16230,1,40.15182148,1,-1.282601899
16231,1,34.8233422,1,-0.907055018
16232,1,38.69937998,1,-0.754548924
16233,0,51.70908721,0,-0.719777381
16234,1,40.13940899,1,-0.266449432
16235,1,56.7773768,0,-0.419577829
16236,1,47.84689814,1,-0.435791015
16237,0,57.35474034,0,-0.381747244
16238,1,36.26223637,1,-0.596890846
16239,1,41.0044768,1,-0.082485267
16240,0,40.34159538,0,0.1968243
16241,1,32.00824097,0,0.212790642
16242,0,60.26985847,1,-0.767282115
16243,0,49.46436867,1,1.367963558
16244,1,51.963561,0,-0.671278248
16245,0,38.04459469,0,1.462769323
16246,0,31.50101728,1,1.892222648
16247,1,50.79879726,1,-0.197520575
16248,1,46.70242052,1,-1.554441951
16249,0,36.47413059,1,-0.86116411
16250,0,41.93652124,1,0.055834443
16251,1,31.88107122,0,-0.453850309
16252,0,34.39297648,1,-0.362398684
16253,0,70.49122968,1,0.618280859
16254,0,24.99851473,1,0.513467302
16255,1,36.33206708,0,-0.741063852
16256,1,36.40481989,1,-0.209608091
16257,0,37.93581722,1,1.731597269
16258,0,46.98013871,1,0.837419676
16259,0,55.20868216,0,0.868138865
16260,1,52.22118431,0,0.958062593
16261,0,45.32790668,0,-0.698038186
16262,0,42.71241216,0,-1.333276786
16263,0,40.12240919,1,0.11947577
16264,0,65.70280841,0,-0.087175584
16265,1,41.45875233,0,1.103044269
16266,0,46.37220044,1,0.177777057
16267,1,39.17391368,0,-0.819515499
16268,0,45.49349682,0,0.432207996
16269,0,39.57689158,1,1.483925846
16270,1,38.51549391,0,1.022117206
16271,0,48.45154603,1,-0.0300703
16272,0,41.16210414,1,0.347207424
16273,1,42.80971975,1,0.996817806
16274,0,37.99099635,0,2.155073111
16275,0,47.28499877,1,0.219435229
16276,0,42.35846285,1,-0.037413304
16277,1,56.73855118,1,-1.929542524
16278,0,40.15028714,0,0.958801658
16279,1,35.06619155,1,0.288725719
16280,0,44.44642611,1,1.572905278
16281,1,56.6336394,0,-2.134233499
16282,0,44.61085361,1,-0.616638948
16283,0,53.29083343,1,-1.454682167
16284,0,34.92446764,1,-0.128904508
16285,0,34.26814311,0,-2.183420095
16286,1,50.8876357,1,-0.862257132
16287,1,60.79173241,0,-0.074681445
16288,0,41.69972305,0,-0.902090039
16289,1,30.92457236,0,-0.478395163
16290,1,41.25280077,1,-0.185939383
16291,1,32.77451694,1,0.18622802
16292,0,39.18390498,1,0.729693792
16293,0,48.85233785,1,-0.214997667
16294,0,42.57311449,1,-1.580633221
16295,1,50.23100548,1,0.710193159
16296,1,46.0022982,1,0.603250085
16297,1,58.93107209,1,0.011454634
16298,0,34.62670188,0,-0.673762952
16299,0,32.24883024,1,-0.468358324
16300,0,54.98662922,0,-1.654151224
16301,1,62.76667712,0,0.064260469
16302,0,68.53958047,1,-0.675519748
16303,1,47.57752886,1,1.716025796
16304,0,44.88502105,1,0.552686076
16305,1,37.44676869,0,-1.174903693
16306,0,58.0439262,1,0.239228063
16307,1,51.96542628,0,1.237082922
16308,1,51.08504079,0,-1.147130459
16309,0,51.46680854,0,0.254361324
16310,1,41.38388538,1,0.221285403
16311,1,54.3631228,1,1.350586586
16312,0,46.1226945,1,0.646578889
16313,1,35.20300182,1,-1.164986337
16314,1,45.69388361,0,-2.542944173
16315,0,44.99164171,1,0.477916481
16316,1,51.25088028,1,0.663847407
16317,1,41.9925389,0,-1.792172401
16318,1,37.57573091,1,-0.29701667
16319,1,40.03477353,1,-1.067763007
16320,0,43.32487508,0,0.439876854
16321,1,60.34524929,1,-0.015976842
16322,1,36.45779998,1,0.033918007
16323,0,45.80269144,1,-1.074162407
16324,1,50.36633656,1,0.684312081
16325,1,38.14175111,0,1.2983483
16326,0,51.41180874,1,1.139056124
16327,1,48.68658226,0,0.211481104
16328,1,51.98220008,0,1.783761286
16329,1,36.81267764,0,0.590424748
16330,0,45.19530749,1,0.799959807
16331,0,34.30468045,1,0.213004018
16332,1,37.43214747,1,-0.370363351
16333,0,34.32024669,0,0.408320587
16334,0,44.78645061,0,-0.875505296
16335,1,62.77955127,0,0.529263484
16336,0,38.96153019,1,-0.54713516
16337,1,50.74519232,1,-0.083540704
16338,0,49.13616263,1,0.230279646
16339,1,40.66610092,1,1.006786927
16340,0,47.98324101,1,1.366796704
16341,1,53.41053725,1,0.386509416
16342,1,49.36105032,1,-0.896068609
16343,1,49.55807679,1,1.34756085
16344,0,42.1174773,0,0.0739067
16345,1,44.44988307,0,-0.423655763
16346,0,37.01877833,0,-0.327551796
16347,1,41.89664012,0,-0.126293115
16348,1,41.54900682,1,-0.231763712
16349,0,33.34871261,1,-0.357538698
16350,1,51.66933394,1,0.947685617
16351,1,46.58196828,0,-0.010445204
16352,0,47.79355642,0,-0.705270991
16353,1,55.31395827,1,-0.221312868
16354,1,47.46357603,1,-0.061622896
16355,0,51.77044309,1,1.288847417
16356,1,37.19686593,0,1.29921495
16357,1,25.13468781,0,0.608581066
16358,0,52.93627307,1,0.921068753
16359,1,63.44516079,0,-0.506954375
16360,0,37.20650918,1,-0.309445981
16361,1,50.11605251,1,0.390669007
16362,1,36.75085467,1,-0.646999257
16363,0,45.42913805,1,-1.03709271
16364,1,60.05528296,1,-0.05349516
16365,0,44.6632383,1,-0.000266918
16366,1,44.06478922,1,-1.467155571
16367,0,53.23545931,1,0.097297035
16368,0,42.29980701,1,0.561477198
16369,1,42.68831032,1,1.033322461
16370,1,43.31450407,1,0.080445105
