id,y,w,region,usuario,antiguedad,genero
5350,0,1,RegionC,Pesado,28.15502189,Hombre
5351,0,1,RegionC,Ligero,33.70662489,Mujer
5352,0,1,RegionB,Pesado,53.94046097,Hombre
5353,1,1,RegionC,Ligero,52.52229005,Mujer
5354,0,1,RegionA,Ligero,29.4915016,Hombre
5355,1,1,RegionC,Pesado,58.45820444,Hombre
5356,1,1,RegionB,Ligero,20.55917111,Hombre
5357,0,1,RegionC,Ligero,33.06869493,Hombre
5358,1,1,RegionB,Ligero,29.83481216,Hombre
5359,0,1,RegionA,Ligero,48.57024603,Mujer
5360,1,1,RegionB,Ligero,35.15823624,Hombre
5361,1,1,RegionB,Ligero,43.99413995,Mujer
5362,1,1,RegionA,Pesado,55.09597775,Hombre
5363,1,1,RegionC,Pesado,34.56131412,Mujer
5364,0,1,RegionC,Ligero,30.40050901,Mujer
5365,0,1,RegionC,Ligero,36.62395619,Hombre
5366,0,1,RegionB,Ligero,20.9419494,Hombre
5367,0,1,RegionA,Ligero,44.24732949,Mujer
5368,1,1,RegionC,Ligero,54.9989996,Mujer
5369,1,1,RegionB,Ligero,37.19612337,Hombre
5370,0,1,RegionC,Ligero,67.84496423,Hombre
5371,0,1,RegionC,Ligero,52.43235298,Mujer
5372,0,1,RegionA,Ligero,39.7134277,Mujer
5373,0,1,RegionC,Ligero,22.27127843,Hombre
5374,1,1,RegionC,Ligero,46.82440102,Mujer
5375,0,1,RegionB,Ligero,44.6777343,Mujer
5376,0,1,RegionA,Ligero,17.77072365,Mujer
5377,0,1,RegionC,Ligero,22.57345097,Hombre
5378,0,1,RegionC,Pesado,64.61250296,Mujer
5379,1,1,RegionA,Ligero,19.45615593,Hombre
5380,1,1,RegionC,Ligero,60.11476781,Hombre
5381,0,1,RegionB,Ligero,22.44019133,Mujer
5382,1,1,RegionB,Ligero,39.37348878,Hombre
5383,0,1,RegionC,Ligero,10.20788043,Hombre
5384,1,1,RegionA,Ligero,49.47683317,Mujer
5385,0,1,RegionC,Ligero,70.64132355,Mujer
5386,1,1,RegionB,Ligero,46.17710075,Mujer
5387,1,1,RegionA,Ligero,20.33284209,Mujer
5388,0,1,RegionB,Pesado,36.299456,Hombre
5389,0,1,RegionB,Pesado,40.54011504,Mujer
5390,0,1,RegionA,Ligero,33.244898,Mujer
5391,1,1,RegionA,Ligero,25.25472818,Mujer
5392,1,1,RegionB,Pesado,55.58435295,Mujer
5393,0,1,RegionA,Ligero,15.06276869,Hombre
5394,1,1,RegionB,Ligero,39.04887333,Mujer
5395,1,1,RegionA,Ligero,57.54416423,Mujer
5396,0,1,RegionC,Pesado,47.60870394,Mujer
5397,1,1,RegionA,Ligero,39.50290752,Mujer
5398,0,1,RegionA,Pesado,33.96094635,Hombre
5399,0,1,RegionB,Ligero,25.40314466,Mujer
5400,1,1,RegionA,Ligero,28.70069679,Mujer
5401,0,1,RegionC,Pesado,35.36250137,Hombre
5402,0,1,RegionA,Ligero,21.03042905,Mujer
5403,0,1,RegionA,Ligero,22.85038837,Hombre
5404,1,1,RegionC,Pesado,20.31864539,Mujer
5405,0,1,RegionC,Pesado,24.13088552,Hombre
5406,0,1,RegionA,Ligero,22.11822663,Hombre
5407,1,1,RegionA,Ligero,36.95001116,Hombre
5408,1,1,RegionB,Ligero,49.37730854,Hombre
5409,0,1,RegionC,Pesado,57.69581449,Mujer
5410,1,1,RegionA,Ligero,46.11170407,Mujer
5411,1,1,RegionA,Ligero,33.62440894,Hombre
5412,1,1,RegionA,Pesado,63.42779942,Mujer
5413,0,1,RegionA,Ligero,31.65862042,Hombre
5414,0,1,RegionC,Ligero,28.67607784,Mujer
5415,0,1,RegionB,Ligero,35.37017363,Hombre
5416,0,1,RegionB,Pesado,64.73333336,Hombre
5417,1,1,RegionA,Pesado,52.96012898,Mujer
5418,0,1,RegionA,Ligero,57.46400284,Hombre
5419,1,1,RegionA,Pesado,21.47315445,Hombre
5420,1,1,RegionB,Ligero,30.18572058,Mujer
5421,1,1,RegionB,Ligero,36.99949972,Hombre
5422,1,1,RegionB,Ligero,56.67834153,Mujer
5423,0,1,RegionC,Ligero,51.65081665,Mujer
5424,1,1,RegionB,Ligero,54.22241096,Hombre
5425,0,1,RegionA,Ligero,42.20050709,Mujer
5426,0,1,RegionC,Ligero,13.76404697,Hombre
5427,0,1,RegionA,Pesado,30.23061449,Hombre
5428,0,1,RegionB,Ligero,41.07593819,Hombre
5429,1,1,RegionC,Ligero,30.07594161,Mujer
5430,1,1,RegionA,Ligero,25.22246442,Mujer
5431,0,1,RegionB,Ligero,42.37821571,Hombre
5432,1,1,RegionA,Pesado,45.45456076,Mujer
5433,0,1,RegionA,Pesado,42.23420666,Hombre
5434,0,1,RegionA,Ligero,21.52777658,Hombre
5435,0,1,RegionB,Pesado,35.03276532,Hombre
5436,0,1,RegionA,Ligero,42.74963927,Mujer
5437,1,1,RegionB,Pesado,33.57584937,Hombre
5438,0,1,RegionA,Ligero,35.12851766,Mujer
5439,1,1,RegionB,Ligero,52.01752641,Hombre
5440,1,1,RegionA,Pesado,35.05945016,Mujer
5441,1,1,RegionA,Pesado,13.05815925,Mujer
5442,1,1,RegionC,Pesado,56.07243682,Hombre
5443,1,1,RegionC,Pesado,19.95416849,Mujer
5444,0,1,RegionB,Ligero,51.07162064,Mujer
5445,1,1,RegionA,Pesado,50.78239728,Mujer
5446,1,1,RegionB,Ligero,51.10759552,Hombre
5447,0,1,RegionA,Ligero,24.15514948,Hombre
5448,1,1,RegionB,Ligero,44.42162895,Mujer
5449,1,1,RegionA,Ligero,44.93667919,Mujer
5450,0,1,RegionA,Ligero,41.94268883,Hombre
5451,1,1,RegionC,Pesado,42.2152035,Mujer
5452,0,1,RegionA,Ligero,24.3791382,Hombre
5453,0,1,RegionB,Pesado,24.69355807,Mujer
5454,0,1,RegionA,Ligero,52.78428355,Hombre
5455,0,1,RegionC,Pesado,24.78762591,Hombre
5456,0,1,RegionB,Ligero,55.13150391,Mujer
5457,1,1,RegionB,Ligero,74.94525425,Hombre
5458,0,1,RegionC,Ligero,47.75962976,Mujer
5459,0,1,RegionA,Ligero,28.47631234,Hombre
5460,0,1,RegionA,Ligero,40.04485136,Hombre
5461,1,1,RegionC,Pesado,38.72536137,Mujer
5462,1,1,RegionB,Ligero,41.12191765,Hombre
5463,1,1,RegionB,Pesado,18.18093742,Mujer
5464,0,1,RegionA,Pesado,40.39280988,Mujer
5465,0,1,RegionA,Pesado,41.61381115,Hombre
5466,0,1,RegionB,Ligero,21.74656362,Hombre
5467,0,1,RegionB,Ligero,59.26828475,Mujer
5468,0,1,RegionC,Ligero,21.75746746,Mujer
5469,0,1,RegionA,Pesado,31.84413966,Hombre
5470,0,1,RegionA,Pesado,42.22592706,Hombre
5471,1,1,RegionA,Pesado,39.82890941,Mujer
5472,1,1,RegionB,Ligero,37.01636821,Mujer
5473,1,1,RegionB,Ligero,45.32279361,Mujer
5474,0,1,RegionA,Ligero,24.8818876,Mujer
5475,0,1,RegionC,Pesado,40.62553522,Hombre
5476,0,1,RegionC,Ligero,26.97030722,Mujer
5477,0,1,RegionA,Ligero,71.62530802,Hombre
5478,1,1,RegionC,Ligero,51.28152905,Hombre
5479,0,1,RegionB,Ligero,49.27339064,Mujer
5480,1,1,RegionC,Ligero,56.76087273,Mujer
5481,0,1,RegionB,Ligero,60.28032391,Hombre
5482,0,1,RegionC,Ligero,53.9368126,Mujer
5483,0,1,RegionA,Ligero,36.28612818,Hombre
5484,1,1,RegionB,Ligero,28.56794262,Mujer
5485,1,1,RegionC,Ligero,43.72909449,Hombre
5486,1,1,RegionA,Ligero,54.27969288,Mujer
5487,0,1,RegionA,Ligero,50.79906607,Hombre
5488,1,1,RegionB,Pesado,36.0392228,Mujer
5489,0,1,RegionA,Pesado,21.16466782,Mujer
5490,0,1,RegionC,Pesado,37.16312825,Mujer
5491,1,1,RegionB,Ligero,35.20538544,Mujer
5492,0,1,RegionA,Ligero,41.18691846,Hombre
5493,0,1,RegionA,Ligero,21.94314961,Mujer
5494,0,1,RegionB,Ligero,23.85628754,Mujer
5495,0,1,RegionA,Ligero,39.67904949,Mujer
5496,1,1,RegionB,Pesado,33.75715047,Mujer
5497,0,1,RegionA,Ligero,48.74172822,Hombre
5498,0,1,RegionA,Pesado,39.01688102,Hombre
5499,0,1,RegionC,Pesado,32.37670671,Hombre
5500,0,1,RegionC,Pesado,32.85309482,Mujer
5501,0,1,RegionA,Ligero,62.01403044,Mujer
5502,0,1,RegionC,Ligero,18.54771374,Mujer
5503,0,1,RegionB,Ligero,50.58146501,Mujer
5504,0,1,RegionC,Ligero,46.44206072,Mujer
5505,0,1,RegionC,Ligero,53.62756909,Hombre
5506,0,1,RegionB,Ligero,62.8404158,Mujer
5507,0,1,RegionC,Ligero,48.58585425,Hombre
5508,1,1,RegionB,Ligero,24.11602714,Hombre
5509,1,1,RegionC,Ligero,52.12498344,Mujer
5510,1,1,RegionB,Ligero,34.16435175,Mujer
5511,0,1,RegionB,Ligero,47.22234855,Mujer
5512,1,1,RegionB,Pesado,49.19831115,Mujer
5513,0,1,RegionC,Pesado,42.13232235,Hombre
5514,0,1,RegionA,Ligero,42.29239421,Hombre
5515,0,1,RegionC,Ligero,42.13429419,Mujer
5516,0,1,RegionB,Ligero,30.66848569,Mujer
5517,0,1,RegionB,Pesado,18.39724695,Mujer
5518,0,1,RegionA,Ligero,39.78323571,Mujer
5519,0,1,RegionA,Pesado,32.50151493,Mujer
5520,0,1,RegionC,Ligero,38.63683096,Mujer
5521,0,1,RegionC,Ligero,21.25992521,Mujer
5522,0,1,RegionC,Ligero,33.50041615,Mujer
5523,1,1,RegionB,Pesado,55.34795073,Mujer
5524,1,1,RegionB,Pesado,48.42043179,Mujer
5525,0,1,RegionA,Ligero,29.83285549,Mujer
5526,0,1,RegionA,Ligero,33.58705874,Mujer
5527,0,1,RegionB,Ligero,37.39619221,Mujer
5528,0,1,RegionA,Ligero,30.25522688,Mujer
5529,1,1,RegionB,Pesado,30.47873694,Mujer
5530,0,1,RegionC,Ligero,56.06226265,Hombre
5531,0,1,RegionA,Pesado,33.98958887,Hombre
5532,0,1,RegionA,Ligero,53.16867493,Mujer
5533,0,1,RegionA,Pesado,47.07878563,Hombre
5534,0,1,RegionB,Ligero,30.13432255,Hombre
5535,0,1,RegionC,Ligero,44.38208262,Hombre
5536,0,1,RegionA,Ligero,30.11912609,Mujer
5537,1,1,RegionB,Ligero,51.19943554,Hombre
5538,1,1,RegionC,Ligero,26.2159364,Mujer
5539,0,1,RegionA,Ligero,39.29964872,Hombre
5540,1,1,RegionB,Pesado,24.17198109,Mujer
5541,1,1,RegionA,Pesado,43.59618129,Hombre
5542,1,1,RegionA,Ligero,39.7801286,Hombre
5543,1,1,RegionB,Ligero,44.24461144,Mujer
5544,0,1,RegionC,Ligero,30.28456117,Mujer
5545,0,1,RegionA,Pesado,44.76197933,Hombre
5546,1,1,RegionB,Pesado,27.11283706,Hombre
5547,1,1,RegionA,Pesado,23.60894247,Mujer
5548,1,1,RegionB,Ligero,39.28747204,Hombre
5549,0,1,RegionC,Ligero,34.42948521,Mujer
5550,0,1,RegionA,Pesado,46.41392601,Mujer
5551,0,1,RegionA,Pesado,40.27613876,Mujer
5552,1,1,RegionB,Ligero,59.42036556,Mujer
5553,1,1,RegionB,Ligero,26.18915199,Hombre
5554,1,1,RegionA,Ligero,53.53156393,Mujer
5555,0,1,RegionA,Ligero,50.06173367,Mujer
5556,0,1,RegionA,Pesado,50.08490881,Mujer
5557,1,1,RegionB,Ligero,23.97575913,Mujer
5558,0,1,RegionC,Ligero,42.17754671,Hombre
5559,1,1,RegionB,Ligero,51.15324105,Mujer
5560,0,1,RegionA,Ligero,27.46488829,Mujer
5561,0,1,RegionB,Ligero,13.5384253,Hombre
5562,1,1,RegionA,Pesado,48.69649267,Hombre
5563,0,1,RegionB,Ligero,20.06234011,Mujer
5564,0,1,RegionC,Ligero,63.56754139,Mujer
5565,0,1,RegionA,Ligero,45.95964825,Hombre
5566,0,1,RegionA,Ligero,24.34910994,Hombre
5567,1,1,RegionC,Pesado,50.75904193,Hombre
5568,0,1,RegionC,Pesado,52.90722898,Hombre
5569,0,1,RegionB,Ligero,20.39069441,Hombre
5570,0,1,RegionC,Pesado,27.24676932,Hombre
5571,0,1,RegionA,Pesado,58.59871476,Mujer
5572,0,1,RegionA,Ligero,39.0284707,Hombre
5573,0,1,RegionC,Pesado,60.03667168,Hombre
5574,1,1,RegionC,Ligero,40.21213868,Mujer
5575,0,1,RegionA,Ligero,48.20684561,Hombre
5576,0,1,RegionC,Ligero,23.67616299,Mujer
5577,0,1,RegionB,Pesado,52.01736858,Hombre
5578,0,1,RegionA,Ligero,35.64582503,Mujer
5579,0,1,RegionC,Ligero,28.49480571,Mujer
5580,1,1,RegionC,Ligero,56.30584636,Hombre
5581,1,1,RegionB,Ligero,21.53355856,Mujer
5582,0,1,RegionB,Ligero,30.24336509,Mujer
5583,0,1,RegionC,Ligero,29.62637371,Mujer
5584,1,1,RegionA,Pesado,49.78395683,Hombre
5585,1,1,RegionA,Ligero,36.05160583,Mujer
5586,0,1,RegionC,Pesado,20.19846607,Hombre
5587,0,1,RegionC,Ligero,61.40199041,Mujer
5588,0,1,RegionC,Ligero,52.57118153,Hombre
5589,0,1,RegionA,Ligero,42.53398844,Mujer
5590,0,1,RegionA,Ligero,22.51533362,Mujer
5591,1,1,RegionC,Pesado,57.29421412,Hombre
5592,0,1,RegionC,Ligero,45.32567189,Hombre
5593,0,1,RegionC,Ligero,36.79921062,Mujer
5594,1,1,RegionA,Pesado,35.01086488,Hombre
5595,1,1,RegionB,Pesado,53.24302378,Hombre
5596,0,1,RegionA,Ligero,30.88294768,Hombre
5597,0,1,RegionB,Ligero,25.944935,Mujer
5598,0,1,RegionA,Pesado,59.23559125,Mujer
5599,1,1,RegionB,Ligero,21.42233235,Mujer
5600,1,1,RegionB,Ligero,52.81429722,Hombre
5601,0,1,RegionA,Ligero,43.02932727,Mujer
5602,0,1,RegionA,Pesado,46.6593874,Mujer
5603,0,1,RegionC,Ligero,30.48676303,Mujer
5604,0,1,RegionC,Pesado,21.09623389,Hombre
5605,1,1,RegionB,Ligero,67.61394771,Hombre
5606,0,1,RegionC,Ligero,33.3826446,Mujer
5607,1,1,RegionA,Pesado,21.10468003,Hombre
5608,0,1,RegionA,Pesado,20.75304392,Mujer
5609,0,1,RegionC,Ligero,55.28568521,Mujer
5610,0,1,RegionA,Ligero,49.02251128,Hombre
5611,1,1,RegionB,Ligero,49.38697596,Mujer
5612,0,1,RegionB,Ligero,50.04620193,Mujer
5613,0,1,RegionC,Ligero,23.96365768,Mujer
5614,0,1,RegionB,Pesado,44.75977556,Hombre
5615,1,1,RegionB,Ligero,55.37035552,Mujer
5616,0,1,RegionC,Ligero,54.63418436,Mujer
5617,1,1,RegionC,Ligero,23.98890816,Mujer
5618,1,1,RegionA,Pesado,55.91565896,Mujer
5619,1,1,RegionC,Ligero,35.76805301,Mujer
5620,0,1,RegionC,Ligero,53.71242715,Mujer
5621,0,1,RegionB,Pesado,23.68444343,Hombre
5622,1,1,RegionC,Pesado,59.33695819,Mujer
5623,0,1,RegionA,Ligero,36.77603456,Mujer
5624,0,1,RegionB,Pesado,40.255288,Hombre
5625,0,1,RegionB,Pesado,45.05180487,Hombre
5626,0,1,RegionC,Ligero,33.65111529,Mujer
5627,0,1,RegionB,Pesado,45.37744371,Hombre
5628,1,1,RegionA,Ligero,54.81639484,Mujer
5629,1,1,RegionC,Pesado,64.94346358,Mujer
5630,1,1,RegionA,Ligero,52.5884522,Hombre
5631,0,1,RegionB,Ligero,29.61565593,Hombre
5632,1,1,RegionC,Ligero,22.97255327,Mujer
5633,0,1,RegionA,Ligero,43.60476846,Mujer
5634,1,1,RegionA,Ligero,48.46285793,Hombre
5635,0,1,RegionA,Ligero,29.38568355,Mujer
5636,0,1,RegionA,Ligero,27.7590315,Hombre
5637,0,1,RegionC,Ligero,39.30966836,Hombre
5638,0,1,RegionB,Pesado,32.45917241,Hombre
5639,1,1,RegionC,Ligero,45.42261359,Mujer
5640,0,1,RegionC,Ligero,44.61641451,Mujer
5641,1,1,RegionC,Pesado,41.49920387,Hombre
5642,1,1,RegionA,Ligero,44.60912867,Hombre
5643,0,1,RegionA,Pesado,23.16466023,Mujer
5644,1,1,RegionC,Pesado,62.16992345,Hombre
5645,1,1,RegionC,Pesado,36.37114585,Hombre
5646,0,1,RegionA,Ligero,25.4933364,Mujer
5647,1,1,RegionC,Ligero,23.57649671,Mujer
5648,0,1,RegionB,Ligero,49.13956475,Mujer
5649,1,1,RegionB,Ligero,19.88289259,Mujer
5650,0,1,RegionB,Pesado,22.71568825,Mujer
5651,0,1,RegionA,Pesado,44.66592112,Hombre
5652,1,1,RegionA,Ligero,29.31945338,Mujer
5653,0,1,RegionA,Ligero,64.52944475,Hombre
5654,1,1,RegionB,Pesado,31.01556376,Mujer
5655,0,1,RegionA,Ligero,23.19130342,Mujer
5656,0,1,RegionC,Ligero,43.45815333,Hombre
5657,0,1,RegionB,Ligero,52.55345941,Mujer
5658,0,1,RegionA,Ligero,16.32854258,Hombre
5659,1,1,RegionC,Pesado,34.7983239,Hombre
5660,0,1,RegionA,Ligero,45.77875785,Hombre
5661,0,1,RegionB,Ligero,27.87657385,Mujer
5662,0,1,RegionB,Ligero,22.61401371,Hombre
5663,1,1,RegionB,Pesado,30.76072055,Hombre
5664,1,1,RegionB,Pesado,43.13168862,Hombre
5665,0,1,RegionA,Pesado,39.7349136,Hombre
5666,0,1,RegionA,Ligero,63.31118829,Mujer
5667,0,1,RegionA,Ligero,36.14855433,Mujer
5668,0,1,RegionA,Pesado,41.6648544,Mujer
5669,0,1,RegionC,Ligero,30.30806655,Mujer
5670,0,1,RegionB,Ligero,27.06619107,Hombre
5671,0,1,RegionC,Ligero,31.21105451,Mujer
5672,0,1,RegionC,Ligero,48.00661371,Mujer
5673,1,1,RegionB,Pesado,26.46178076,Hombre
5674,1,1,RegionB,Ligero,59.12380152,Hombre
5675,1,1,RegionB,Pesado,65.89020627,Mujer
5676,0,1,RegionC,Ligero,26.00214047,Mujer
5677,0,1,RegionB,Ligero,26.09887931,Hombre
5678,0,1,RegionC,Ligero,24.82419151,Hombre
5679,0,1,RegionB,Pesado,18.33902465,Mujer
5680,0,1,RegionC,Ligero,35.29673161,Hombre
5681,0,1,RegionB,Pesado,53.4208766,Hombre
5682,1,1,RegionB,Ligero,17.91537709,Hombre
5683,0,1,RegionC,Pesado,37.0946473,Mujer
5684,1,1,RegionB,Pesado,32.98600573,Hombre
5685,1,1,RegionB,Pesado,46.43977138,Mujer
5686,1,1,RegionB,Pesado,52.09485351,Mujer
5687,0,1,RegionB,Ligero,25.0959225,Hombre
5688,0,1,RegionC,Ligero,35.30931918,Mujer
5689,1,1,RegionC,Ligero,39.8149185,Hombre
5690,0,1,RegionB,Ligero,32.33346132,Mujer
5691,0,1,RegionC,Ligero,29.83773362,Mujer
5692,1,1,RegionB,Ligero,44.30177498,Mujer
5693,0,1,RegionB,Ligero,48.91668353,Mujer
5694,0,1,RegionC,Pesado,43.27978965,Hombre
5695,0,1,RegionC,Ligero,17.22271278,Mujer
5696,0,1,RegionC,Ligero,54.10816843,Hombre
5697,1,1,RegionA,Ligero,54.25115681,Hombre
5698,0,1,RegionC,Ligero,38.9392116,Hombre
5699,0,1,RegionA,Ligero,30.06684799,Hombre
5700,0,1,RegionB,Ligero,31.17856881,Hombre
5701,0,1,RegionB,Ligero,38.96662858,Mujer
5702,1,1,RegionB,Ligero,34.69115713,Mujer
5703,1,1,RegionB,Ligero,46.45150135,Hombre
5704,0,1,RegionA,Ligero,47.85370993,Mujer
5705,1,1,RegionC,Ligero,47.04610245,Mujer
5706,0,1,RegionC,Pesado,41.13762807,Mujer
5707,0,1,RegionB,Ligero,22.09014377,Hombre
5708,0,1,RegionC,Ligero,48.67634689,Hombre
5709,0,1,RegionA,Ligero,50.15765798,Hombre
5710,1,1,RegionB,Ligero,54.91127251,Hombre
5711,0,1,RegionC,Ligero,57.49619894,Mujer
5712,0,1,RegionB,Ligero,35.31236769,Mujer
5713,0,1,RegionC,Ligero,30.08910992,Hombre
5714,1,1,RegionB,Ligero,37.24593259,Hombre
5715,0,1,RegionC,Ligero,23.51526095,Hombre
5716,0,1,RegionB,Ligero,16.58106722,Hombre
5717,1,1,RegionC,Ligero,61.97554561,Mujer
5718,0,1,RegionC,Ligero,16.3468977,Mujer
5719,0,1,RegionA,Ligero,33.49316741,Hombre
5720,0,1,RegionA,Ligero,60.6610169,Hombre
5721,0,1,RegionA,Ligero,32.70291486,Mujer
5722,0,1,RegionA,Ligero,28.46992887,Mujer
5723,0,1,RegionA,Ligero,47.4207387,Hombre
5724,0,1,RegionA,Pesado,32.40769917,Hombre
5725,0,1,RegionA,Ligero,38.14099201,Mujer
5726,0,1,RegionB,Pesado,27.21671288,Mujer
5727,1,1,RegionA,Pesado,22.03930392,Mujer
5728,0,1,RegionB,Ligero,26.71553816,Mujer
5729,1,1,RegionA,Pesado,26.44259231,Mujer
5730,0,1,RegionC,Pesado,40.52797196,Mujer
5731,0,1,RegionA,Ligero,41.03393463,Mujer
5732,1,1,RegionC,Ligero,33.57931671,Hombre
5733,1,1,RegionC,Ligero,30.45595799,Mujer
5734,0,1,RegionC,Ligero,21.76921888,Hombre
5735,1,1,RegionC,Pesado,46.24018748,Mujer
5736,0,1,RegionA,Pesado,46.52397092,Mujer
5737,1,1,RegionA,Ligero,60.01104414,Mujer
5738,0,1,RegionC,Ligero,59.26020302,Mujer
5739,1,1,RegionA,Ligero,46.86214552,Hombre
5740,0,1,RegionB,Ligero,41.91372473,Mujer
5741,0,1,RegionA,Pesado,44.97237192,Mujer
5742,0,1,RegionB,Pesado,27.84330019,Hombre
5743,0,1,RegionA,Ligero,22.40600489,Hombre
5744,0,1,RegionB,Pesado,24.01705288,Hombre
5745,0,1,RegionB,Pesado,21.28638551,Hombre
5746,0,1,RegionB,Ligero,46.46587593,Mujer
5747,0,1,RegionA,Ligero,45.06641887,Hombre
5748,0,1,RegionA,Ligero,52.70932249,Mujer
5749,1,1,RegionB,Pesado,44.56856285,Mujer
5750,0,1,RegionC,Ligero,36.32499875,Mujer
5751,0,1,RegionC,Ligero,32.73369127,Hombre
5752,1,1,RegionB,Ligero,27.92429976,Mujer
5753,1,1,RegionB,Ligero,44.6794155,Hombre
5754,0,1,RegionC,Ligero,24.37246198,Hombre
5755,0,1,RegionC,Ligero,55.41785829,Mujer
5756,0,1,RegionC,Ligero,32.90332703,Mujer
5757,0,1,RegionC,Pesado,45.00903014,Hombre
5758,1,1,RegionB,Ligero,39.23902112,Mujer
5759,1,1,RegionB,Ligero,39.76639861,Hombre
5760,0,1,RegionC,Ligero,45.56119549,Mujer
5761,1,1,RegionB,Ligero,47.70776481,Hombre
5762,1,1,RegionA,Ligero,51.42778949,Hombre
5763,1,1,RegionA,Pesado,62.494253,Mujer
5764,0,1,RegionC,Pesado,32.03559608,Mujer
5765,0,1,RegionA,Ligero,43.97330291,Mujer
5766,1,1,RegionA,Ligero,36.48331166,Mujer
5767,0,1,RegionA,Ligero,31.30369396,Mujer
5768,0,1,RegionC,Ligero,23.44858535,Mujer
5769,1,1,RegionB,Ligero,48.84138188,Mujer
5770,1,1,RegionB,Pesado,30.13330299,Hombre
5771,0,1,RegionC,Ligero,38.3286002,Hombre
5772,1,1,RegionB,Pesado,41.59538972,Mujer
5773,0,1,RegionA,Ligero,25.51201705,Mujer
5774,0,1,RegionC,Ligero,30.30500389,Mujer
5775,0,1,RegionA,Ligero,47.96208305,Mujer
5776,0,1,RegionC,Ligero,15.73405891,Mujer
5777,1,1,RegionB,Pesado,59.84830636,Mujer
5778,1,1,RegionB,Pesado,28.78937469,Mujer
5779,0,1,RegionB,Ligero,37.70339222,Hombre
5780,0,1,RegionC,Pesado,32.8388217,Hombre
5781,0,1,RegionB,Pesado,42.95834846,Hombre
5782,1,1,RegionC,Ligero,25.30894844,Hombre
5783,0,1,RegionC,Ligero,36.67710911,Hombre
5784,0,1,RegionC,Ligero,49.36475762,Hombre
5785,0,1,RegionC,Ligero,34.89380075,Mujer
5786,1,1,RegionB,Ligero,33.1062391,Hombre
5787,1,1,RegionC,Ligero,43.69003747,Mujer
5788,0,1,RegionB,Ligero,35.41426484,Mujer
5789,1,1,RegionA,Ligero,40.35439986,Hombre
5790,1,1,RegionA,Ligero,48.98588836,Hombre
5791,0,1,RegionC,Ligero,33.65998047,Mujer
5792,0,1,RegionB,Ligero,21.95333679,Hombre
5793,0,1,RegionC,Pesado,21.78124821,Mujer
5794,1,1,RegionB,Ligero,37.68558997,Mujer
5795,0,1,RegionA,Pesado,39.54939227,Mujer
5796,1,1,RegionB,Ligero,32.50381299,Hombre
5797,1,1,RegionA,Ligero,57.57707161,Hombre
5798,1,1,RegionB,Pesado,22.80378736,Mujer
5799,0,1,RegionB,Ligero,47.74535925,Hombre
5800,1,1,RegionC,Pesado,44.32861497,Hombre
5801,1,1,RegionB,Ligero,29.35146838,Hombre
5802,0,1,RegionA,Pesado,30.09013019,Mujer
5803,0,1,RegionA,Ligero,29.44361138,Mujer
5804,0,1,RegionA,Ligero,27.83271766,Hombre
5805,0,1,RegionA,Ligero,17.78172172,Mujer
5806,0,1,RegionC,Ligero,49.35983957,Mujer
5807,0,1,RegionB,Ligero,45.74778485,Mujer
5808,1,1,RegionB,Ligero,40.99901686,Mujer
5809,1,1,RegionC,Ligero,22.64091252,Mujer
5810,0,1,RegionC,Pesado,42.88982946,Hombre
5811,0,1,RegionA,Pesado,35.70742358,Hombre
5812,1,1,RegionC,Pesado,30.9763829,Mujer
5813,0,1,RegionB,Ligero,29.8539144,Hombre
5814,0,1,RegionB,Pesado,49.62113263,Mujer
5815,1,1,RegionA,Ligero,56.0375883,Mujer
5816,1,1,RegionB,Pesado,59.08208043,Hombre
5817,0,1,RegionB,Ligero,12.3234105,Mujer
5818,1,1,RegionA,Ligero,49.98334152,Hombre
5819,0,1,RegionB,Pesado,32.02262828,Mujer
5820,0,1,RegionB,Ligero,51.47497458,Mujer
5821,1,1,RegionB,Pesado,45.11285392,Mujer
5822,0,1,RegionC,Ligero,62.07259715,Mujer
5823,0,1,RegionA,Ligero,46.98472604,Mujer
5824,1,1,RegionB,Ligero,34.45026385,Hombre
5825,1,1,RegionB,Pesado,20.00969218,Mujer
5826,0,1,RegionA,Pesado,39.68297761,Hombre
5827,1,1,RegionC,Ligero,52.66167521,Hombre
5828,0,1,RegionA,Ligero,9.589017646,Hombre
5829,0,1,RegionC,Ligero,55.5636296,Mujer
5830,0,1,RegionA,Ligero,30.92424796,Mujer
5831,0,1,RegionA,Ligero,33.19546191,Hombre
5832,0,1,RegionB,Ligero,30.91616566,Hombre
5833,0,1,RegionC,Pesado,34.37739272,Mujer
5834,0,1,RegionC,Ligero,42.82698188,Mujer
5835,1,1,RegionB,Ligero,52.78310133,Hombre
5836,0,1,RegionC,Ligero,54.99275744,Hombre
5837,0,1,RegionC,Ligero,44.73020203,Mujer
5838,1,1,RegionC,Ligero,31.01568664,Hombre
5839,0,1,RegionB,Ligero,36.51604589,Mujer
5840,1,1,RegionA,Ligero,0.186535603,Mujer
5841,1,1,RegionB,Ligero,56.94366996,Hombre
5842,0,1,RegionB,Ligero,28.45378404,Mujer
5843,0,1,RegionB,Pesado,17.99892154,Mujer
5844,0,1,RegionC,Ligero,32.94563501,Mujer
5845,0,1,RegionA,Ligero,34.48176076,Mujer
5846,0,1,RegionC,Ligero,58.66416331,Hombre
5847,0,1,RegionC,Ligero,52.57986593,Mujer
5848,1,1,RegionB,Ligero,61.61210282,Hombre
